data,numero_pedido,cliente,estado,cidade,vendedor,produto,categoria,quantidade,preco_unitario,desconto,custo_unitario,forma_pagamento
2025-08-08,PED-2025-00988,Conecta Varejo 094,SP,São Paulo,Juliana Mendes,Notebook Pro 15,Informática,2,4921.84,0.12,3556.36,Cartão de crédito
2025-08-08,PED-2025-00988,Conecta Varejo 094,SP,São Paulo,Juliana Mendes,Access Point Wi-Fi 6,Conectividade,3,896.67,0.08,468.49,Cartão de crédito
2025-10-24,PED-2025-00989,Nova Comercial 217,SP,Ribeirão Preto,Ana Martins,Mouse Sem Fio,Acessórios,1,152.65,0.0,66.45,Boleto
2025-12-24,PED-2025-00990,Aurora Distribuidora 172,SP,Ribeirão Preto,Camila Rocha,Roteador Empresarial,Conectividade,1,762.48,0.05,380.83,Boleto
2025-12-24,PED-2025-00990,Aurora Distribuidora 172,SP,Ribeirão Preto,Camila Rocha,Teclado Mecânico,Acessórios,7,406.43,0.0,195.04,Boleto
2025-04-29,PED-2025-00991,Alfa Serviços 061,SP,Ribeirão Preto,Fernanda Alves,Nobreak 1500VA,Energia,1,1233.33,0.0,679.86,Cartão de crédito
2025-04-29,PED-2025-00991,Alfa Serviços 061,SP,Ribeirão Preto,Fernanda Alves,Gaveteiro Executivo,Móveis,2,683.66,0.0,374.94,Cartão de crédito
2025-07-10,PED-2025-00992,Vértice Soluções 080, sp ,Campinas,Fernanda Alves,Impressora Multifuncional,Impressão,2,1633.51,0.15,992.88,Boleto
2025-09-17,PED-2025-00993,Aurora Logística 122,RS,Pelotas,Bruno Costa,Notebook Essencial 14,Informática,1,2816.68,0.08,2063.72,Boleto
2025-09-18,PED-2025-00994,Vértice Varejo 070,MG,Belo Horizonte,Diego Lima,Toner Preto,Impressão,3,324.3,0.1,150.75,Cartão de crédito
2025-09-18,PED-2025-00994,Vértice Varejo 070,MG,Belo Horizonte,Diego Lima,Kit Toner Colorido,Impressão,3,852.47,0.05,410.19,Cartão de crédito
2025-11-18,PED-2025-00995,Horizonte Comercial 025,SP,São Paulo,Juliana Mendes,Mouse Sem Fio,Acessórios,2,154.57,0.05,66.03,Boleto
2025-12-29,PED-2025-00996,Central Serviços 013,MG,Belo Horizonte,Lucas Barros,Webcam Full HD,Acessórios,4,280.31,0.15,128.86,Pix
2025-10-29,PED-2025-00997,Prime Engenharia 159,PR,Londrina,Lucas Barros,Roteador Empresarial,Conectividade,4,781.09,0.0,372.0,Cartão de crédito
2025-10-29,PED-2025-00997,Prime Engenharia 159,PR,Londrina,Lucas Barros,Filtro de Linha Premium,Energia,3,124.99,0.0,52.06,Cartão de crédito
2025-02-16,PED-2025-00998,Aurora Distribuidora 172,SP,Ribeirão Preto,Camila Rocha,Webcam Full HD,Acessórios,4,283.53,0.0,129.88,Pix
2025-02-16,PED-2025-00998,Aurora Distribuidora 172,SP,Ribeirão Preto,Camila Rocha,Mesa Ajustável,Móveis,2,1833.36,0.05,1059.02,Pix
2025-09-13,PED-2025-00999,Central Serviços 133,SP,Ribeirão Preto,Camila Rocha,Notebook Essencial 14,Informática,1,2861.19,0.12,1991.28,Pix
2025-09-13,PED-2025-00999,Central Serviços 133,SP,Ribeirão Preto,Camila Rocha,Mesa Ajustável,Móveis,1,1803.25,0.1,1047.54,Pix
2025-12-01,PED-2025-01000,Prime Comercial 209,SP,Ribeirão Preto,Ana Martins,Monitor Ultrawide 29,Informática,1,1762.56,0.1,1166.21,Cartão de crédito
2025-06-29,PED-2025-01001,Conecta Varejo 174,RJ,Niterói,Diego Lima,Mesa Ajustável,Móveis,4,1853.41,0.15,1073.97,Cartão de crédito
2025-06-29,PED-2025-01001,Conecta Varejo 174,RJ,Niterói,Diego Lima,Filtro de Linha Premium,Energia,1,119.04,0.12,52.78,Cartão de crédito
2025-08-14,PED-2025-01002,Alfa Serviços 061,BA,Salvador,Lucas Barros,Headset Corporativo,Acessórios,2,322.78,0.1,154.1,Pix
2025-11-20,PED-2025-01003,Central Tecnologia 043,MG,Juiz de Fora,Juliana Mendes,Webcam Full HD,Acessórios,5,288.01,0.0,136.52,Pix
2025-11-20,PED-2025-01003,Central Tecnologia 043,MG,Juiz de Fora,Juliana Mendes,Teclado Mecânico,Acessórios,2,396.14,0.05,197.19,Pix
2025-04-27,PED-2025-01004,Aurora Distribuidora 092,SP,São Paulo,Diego Lima,Gaveteiro Executivo,Móveis,2,717.55,0.1,364.64,Transferência
2025-11-12,PED-2025-01005,Nova Tecnologia 107,PR,Maringá,Diego Lima,Notebook Essencial 14,Informática,1,2932.17,0.1,2032.54,Cartão de débito
2025-11-12,PED-2025-01005,Nova Tecnologia 107,PR,Maringá,Diego Lima,Toner Preto,Impressão,3,316.04,0.12,144.35,Cartao de débito
2025-02-13,PED-2025-01006,Central Tecnologia 003,PE,Olinda,Bruno Costa,Filtro de Linha Premium,Energia,1 unidades,121.4,0.05,52.72,Boleto
2025-02-13,PED-2025-01006,Central Tecnologia 003,PE,Olinda,Bruno Costa,Mesa Ajustável,Móveis,7,1917.23,0.0,1040.89,Boleto
2025-02-05,PED-2025-01007,Conecta Varejo 094,PE,Caruaru,Juliana Mendes,Filtro de Linha Premium,Energia,2,118.64,0.05,49.65,Cartão de débito
2025-07-26,PED-2025-01008,Aurora Distribuidora 092,SP,Campinas,Lucas Barros,Mouse Sem Fio,Acessórios,6,147.23,0.0,68.8,Cartão de crédito
2025-05-03,PED-2025-01009,Alfa Engenharia 151,RS,Pelotas, JULIANA MENDES ,Impressora Multifuncional,Impressão,1,1560.43,0.08,1001.51,Cartão de débito
2025-05-03,PED-2025-01009,Alfa Engenharia 151,RS,Pelotas,Juliana Mendes,Mouse Sem Fio,Acessórios,3,145.62,0.05,65.97,Cartão de débito
2025-04-11,PED-2025-01010,Integra Logística 066,MG,Belo Horizonte,Gustavo Ribeiro,Gaveteiro Executivo,Móveis,1,692.8,0.0,373.62,Transferência
2025-04-11,PED-2025-01010,Integra Logística 066,MG,Belo Horizonte,Gustavo Ribeiro,Webcam Full HD,Acessórios,2,270.84,0.0,135.26,Transferência
2025-07-21,PED-2025-01011,Conecta Distribuidora 124,SC,Florianópolis,Camila Rocha,Filtro de Linha Premium,Energia,5,124.23,0.05,52.59,Cartão de débito
2025-10-27,PED-2025-01012,Horizonte Comercial 025,SP,São Paulo,Lucas Barros,Webcam Full HD,Acessórios,1,284.91,0.08,128.99,Cartao de crédito
2025-10-27,PED-2025-01012,Horizonte Comercial 025,SP,São Paulo,Lucas Barros,Notebook Essencial 14,Informática,2,2841.73,0.05,2046.18,Cartão de crédito
2025-01-15,PED-2025-01013,Nova Engenharia 007,RJ,Niterói,Lucas Barros,Switch 24 Portas,Conectividade,1,1152.87,0.05,601.88,Cartão de crédito
2025-03-23,PED-2025-01014,Ponto Distribuidora 148,SP,São Paulo,Diego Lima,Webcam Full HD,Acessórios,4,289.62,0.0,136.38,Cartão de débito
2025-06-21,PED-2025-01015,Horizonte Tecnologia 115,SP,São Paulo,Juliana Mendes,Gaveteiro Executivo,Móveis,5,673.47,0.1,365.33,Cartão de crédito
2025-01-22,PED-2025-01016,Ponto Distribuidora 108,SP,Campinas,Camila Rocha,Toner Preto,Impressão,1,326.76,0.0,144.9,Boleto
2025-01-22,PED-2025-01016,Ponto Distribuidora 108,SP,Campinas,Camila Rocha,Webcam Full HD,Acessórios,2,274.62,0.0,128.55,Boleto
2025-10-24,PED-2025-01017,Conecta Logística 074,DF,Brasília,Fernanda Alves,Headset Corporativo,Acessórios,5,337.84,0.05,162.57,Cartão de crédito
2025-10-24,PED-2025-01017,Conecta Logística 074,DF,Brasília,Fernanda Alves,Switch 24 Portas,Conectividade,1,1111.69,0.05,629.83,Cartão de crédito
2025-06-12,PED-2025-01018,Vértice Distribuidora 100,SP,Santos,Gustavo Ribeiro,Access Point Wi-Fi 6,Conectividade,10,892.38,0.1,494.12,Transferência
2025-06-12,PED-2025-01018,Vértice Distribuidora 100,SP,Santos,Gustavo Ribeiro,Switch 24 Portas,Conectividade,3,1110.16,0.1,629.06,Transferência
2025-02-26,PED-2025-01019,Conecta Distribuidora 204,SP,Santos,Camila Rocha,Notebook Essencial 14,Informática,3,2902.75,0.0,2003.61,Cartão de débito
2025-04-11,PED-2025-01020,Central Comercial 073,MG,Juiz de Fora,Diego Lima,Switch 24 Portas,Conectividade,2,1165.28,0.05,628.61,Pix
2025-06-11,PED-2025-01021,Integra Varejo 206,RJ,Rio de Janeiro,Juliana Mendes,Toner Preto,Impressão,9,329.65,0.08,147.63,Transferência
2025-06-11,PED-2025-01021,Integra Varejo 206,RJ,Rio de Janeiro,Juliana Mendes,Switch 24 Portas,Conectividade,3,1093.14,0.0,627.83,Transferência
2025-03-07,PED-2025-01022,Ponto Varejo 158,PE,Recife,Ana Martins,Webcam Full HD,Acessórios,5,283.38,0.12,128.91,Boleto
2025-03-07,PED-2025-01022,Ponto Varejo 158,PE,Recife,Ana Martins,Switch 24 Portas,Conectividade,2,1173.98,0.1,627.85,Boleto
2025-12-10,PED-2025-01023,Nova Comercial 017,PR,Londrina,Juliana Mendes,Switch 24 Portas,Conectividade,5,1173.59,0.05,599.24,Cartão de débito
2025-12-10,PED-2025-01023,Nova Comercial 017,PR,Londrina,Juliana Mendes,Nobreak 1500VA,Energia,3,1231.1,0.1,657.08,Cartão de débito
2025-12-19,PED-2025-01024,Integra Distribuidora 196,SP,Campinas,Lucas Barros,Gaveteiro Executivo,Móveis,1,701.28,0.0,363.42,Pix
2025-12-19,PED-2025-01024,Integra Distribuidora 196,SP,Campinas,Lucas Barros,Impressora Multifuncional,Impressão,5,1635.2,0.03,1038.29,Pix
2025-11-02,PED-2025-01025,Nova Tecnologia 027,RS,Porto Alegre,Bruno Costa,Toner Preto, impressão ,7,332.82,0.15,148.89,Cartão de crédito
2025-11-26,PED-2025-01026,Prime Comercial 009,BA,Feira de Santana,Bruno Costa,Kit Toner Colorido,Impressão,3,895.4,0.05,399.6,Cartão de crédito
2025-11-20,PED-2025-01027,Conecta Soluções 184,BA,Feira de Santana,Bruno Costa,Filtro de Linha Premium,Energia,2,119.87,0.05,50.44,Boleto
2025-11-20,PED-2025-01027,Conecta Soluções 184,BA,Feira de Santana,Bruno Costa,Notebook Pro 15,Informática,6,5046.02,0.05,3453.01,Boleto
2025-11-20,PED-2025-01027,Conecta Soluções 184,BA,Feira de Santana,Bruno Costa,Mesa Ajustável,Móveis,4,1805.17,0.05,1066.03,Boleto
2025-09-11,PED-2025-01028,Aurora Logística 162,BA,Salvador,Fernanda Alves,Notebook Essencial 14,Informática,2,2920.19,0.12,1965.94,Cartão de crédito
2025-09-11,PED-2025-01028,Aurora Logística 162,BA,Salvador,Fernanda Alves,Mouse Sem Fio,Acessórios,3,145.34,0.15,70.54,Cartão de crédito
2025-05-03,PED-2025-01029,Conecta Distribuidora 124,GO,Goiânia,Ana Martins,Mouse Sem Fio,Acessórios,2,148.68,0.08,66.66,Transferência
2025-05-03,PED-2025-01029,Conecta Distribuidora 124,GO,Goiânia,Ana Martins,Impressora Multifuncional,Impressão,1,1599.0,0.0,993.42,Transferência
2025-01-21,PED-2025-01030,Central Comercial 073,SP,Santos,Gustavo Ribeiro,Headset Corporativo,Acessórios,4,324.68,0.0,159.48,Boleto
2025-01-21,PED-2025-01030,Central Comercial 073,SP,Santos,Gustavo Ribeiro,Access Point Wi-Fi 6,Conectividade,1 unidades,918.67,0.1,483.75,Boleto
2025-05-13,PED-2025-01031,Aurora Distribuidora 092, mg ,Juiz de Fora,Ana Martins,Mouse Sem Fio,Acessórios,6,148.3,0.03,68.78,Cartão de débito
2025-10-30,PED-2025-01032,Integra Logística 026,GO,Aparecida de Goiânia,Ana Martins,Notebook Essencial 14,Informática,6,2942.39,0.1,2003.76,Pix
2025-10-30,PED-2025-01032,Integra Logística 026,GO,Aparecida de Goiânia,Ana Martins,Headset Corporativo,Acessórios,2,323.81,0.08,160.73,Pix
2025-04-22,PED-2025-01033,Nova Serviços 197,MG,Belo Horizonte,Diego Lima,Cadeira Ergonômica,Móveis,4,1419.51,0.05,776.12,Cartão de crédito
2025-05-01,PED-2025-01034,Horizonte Serviços 165,RJ,Rio de Janeiro,Gustavo Ribeiro,Toner Preto,Impressão,2 unidades,316.99,0.12,148.52,Pix
2025-05-01,PED-2025-01034,Horizonte Serviços 165,RJ,Rio de Janeiro,Gustavo Ribeiro,Nobreak 1500VA,Energia,7,1172.85,0.08,692.59,Pix
2025-01-06,PED-2025-01035,Horizonte Comercial 105,GO,Goiânia,Lucas Barros,Teclado Mecânico,Acessórios,1,379.7,0.1,189.47,Transferência
2025-01-06,PED-2025-01035,Horizonte Comercial 105,GO,Goiânia,Lucas Barros,Gaveteiro Executivo,Móveis,4,706.58,0.0,359.1,Transferência
2025-11-01,PED-2025-01036,Horizonte Serviços 045,RJ,Rio de Janeiro,Lucas Barros,Mouse Sem Fio,Acessórios,2,145.39,0.0,66.45,Cartão de crédito
2025-12-23,PED-2025-01037,Aurora Distribuidora 012,RS,Porto Alegre,Ana Martins,Nobreak 1500VA,Energia,2,1246.98,0.1,660.6,Cartão de crédito
2025-12-23,PED-2025-01037,Aurora Distribuidora 012,RS,Porto Alegre,Ana Martins,Mouse Sem Fio,Acessórios,3,146.77,0.0,70.42,Cartão de crédito
2025-02-27,PED-2025-01038,Aurora Varejo 102,RS,Porto Alegre,Diego Lima,Kit Toner Colorido,Impressão,2,858.74,0%,398.41,Cartão de crédito
2025-08-10,PED-2025-01039,Ponto Logística 018,DF,Brasília,Diego Lima,Mouse Sem Fio,Acessórios,2,152.51,0.0,68.81,Pix
2025-08-10,PED-2025-01039,Ponto Logística 018,DF,Brasília,Diego Lima,Toner Preto,Impressão,1,337.65,0.05,147.17,Pix
2025-02-14,PED-2025-01040,Conecta Varejo 014,RS,Porto Alegre,Juliana Mendes,Impressora Multifuncional,Impressão,1,1571.48,0.0,986.84,Pix
2025-02-14,PED-2025-01040,Conecta Varejo 014,RS,Porto Alegre,Juliana Mendes,Teclado Mecânico,Acessórios,4,403.88,0.08,186.29,Pix
2025-06-16,PED-2025-01041,Aurora Distribuidora 052,PR,Curitiba,Lucas Barros,Filtro de Linha Premium,Energia,1,125.67,0.05,50.06,Cartão de crédito
2025-01-06,PED-2025-01042,Aurora Distribuidora 212,MG,Uberlândia,Ana Martins,Teclado Mecânico,Acessórios,3,405.68,0.1,187.53,Boleto
2025-06-04,PED-2025-01043,Aurora Logística 002,RJ,Petrópolis,Fernanda Alves,Access Point Wi-Fi 6,Conectividade,8,925.2,0.08,493.68,Cartão de crédito
2025-04-23,PED-2025-01044,Horizonte Serviços 125,BA,Vitória da Conquista,Juliana Mendes,Notebook Essencial 14,Informática,1,2860.24,0.15,1964.56,Pix
2025-04-23,PED-2025-01044,Horizonte Serviços 125,BA,Vitória da Conquista,Juliana Mendes,Filtro de Linha Premium,Energia,3,124.8,0.1,49.85,Pix
2025-04-19,PED-2025-01045,,PR,Curitiba,Camila Rocha,Cadeira Ergonômica,Móveis,2,1403.77,0.0,796.84,Cartão de crédito
2025-03-20,PED-2025-01046,Prime Tecnologia 059,BA,Salvador,Juliana Mendes,Headset Corporativo,Acessórios,2,333.25,0.12,155.92,Pix
2025-12-17,PED-2025-01047,Prime Engenharia 079,SP,São Paulo, CAMILA ROCHA ,Switch 24 Portas,Conectividade,7,1118.49,0.1,605.81,Transferência
2025-12-17,PED-2025-01047,Prime Engenharia 079,SP,São Paulo,Camila Rocha,Roteador Empresarial,Conectividade,3,732.53,0.05,357.34,Transferência
2025-02-23,PED-2025-01048,Nova Engenharia 087,MG,Juiz de Fora,Ana Martins,Roteador Empresarial,Conectividade,2,781.68,0.1,362.6,Cartão de crédito
2025-11-18,PED-2025-01049,Nova Serviços 077,RJ,Niterói,Ana Martins,Teclado Mecânico,Acessórios,5,406.11,0.03,193.18,Transferência
2025-11-18,PED-2025-01049,Nova Serviços 077,RJ,Niterói,Ana Martins,Filtro de Linha Premium,Energia,1 unidades,117.97,0.03,51.83,Transferência
2025-07-04,PED-2025-01050,Integra Logística 026,PE,Recife,Gustavo Ribeiro,Headset Corporativo,Acessórios,1,339.75,0.0,162.32,Transferência
2025-07-04,PED-2025-01050,Integra Logística 026,PE,Recife,Gustavo Ribeiro,Cadeira Ergonômica,Móveis,1,1339.81,0.0,756.61,Transferência
2025-03-18,PED-2025-01051,Prime Comercial 089,SP,Santos,Gustavo Ribeiro,Mesa Ajustável,Móveis,3,1794.4,0.03,1015.86,Transferência
2025-08-28,PED-2025-01052,Vértice Logística 130,SP,São Paulo,Lucas Barros,Monitor Ultrawide 29,Informática,5,1832.39,0.0,1197.91,Pix
2025-08-28,PED-2025-01052,Vértice Logística 130,SP,São Paulo,Lucas Barros,Impressora Multifuncional,Impressão,3,1622.68,0.08,1001.14,Pix
2025-02-15,PED-2025-01053,Horizonte Tecnologia 035,RJ,Petrópolis,Lucas Barros,Filtro de Linha Premium,Energia,2,125.12,0.08,49.86,Transferência
2025-08-05,PED-2025-01054,Prime Tecnologia 019,RJ,Petrópolis,Juliana Mendes,Monitor Ultrawide 29,Informática,2,1810.06,0.0,1186.16,Transferência
2025-08-08,PED-2025-01055,Ponto Logística 138,SP,Santos,Gustavo Ribeiro,Toner Preto,Impressão,3,324.3,0.15,151.27,Pix
2025-08-08,PED-2025-01055,Ponto Logística 138,SP,Santos,Gustavo Ribeiro,Webcam Full HD,Acessórios,1,288.24,0.0,132.84,Pix
2025-06-05,PED-2025-01056,Vértice Logística 130,SP,São Paulo,Juliana Mendes,Mouse Sem Fio,Acessórios,2,146.81,0.05,67.65,Boleto
2025-12-07,PED-2025-01057,Horizonte Tecnologia 155,RS,Caxias do Sul,Juliana Mendes,Toner Preto,Impressão,1,317.49,0.15,142.24,Boleto
2025-12-07,PED-2025-01057,Horizonte Tecnologia 155,RS,Caxias do Sul,Juliana Mendes,Mesa Ajustável,Móveis,4,1928.97,0.05,1068.57,Boleto
2025-09-13,PED-2025-01058,Integra Distribuidora 116,RS,Pelotas,Gustavo Ribeiro,Filtro de Linha Premium,Energia,3,120.59,0.03,53.01,Pix
2025-05-13,PED-2025-01059,Prime Comercial 129,SP,São Paulo,Camila Rocha,Toner Preto,Impressão,1,334.35,0.0,144.55,Pix
2025-06-18,PED-2025-01060,Integra Soluções 176,SP,Santos,Ana Martins,Cadeira Ergonômica,Móveis,2,1378.11,0.08,782.83,Pix
2025-06-18,PED-2025-01060,Integra Soluções 176,SP,Santos,Ana Martins,Toner Preto,Impressão,2,336.07,0.0,147.31,Pix
2025-07-14,PED-2025-01061,Central Serviços 053,RJ,Petrópolis,Juliana Mendes,Monitor Ultrawide 29,Informática,3,1816.79,0.1,1202.83,Pix
2025-07-14,PED-2025-01061,Central Serviços 053,RJ,Petrópolis,Juliana Mendes,Webcam Full HD,Acessórios,5,276.38,0.12,131.8,Pix
2025-07-09,PED-2025-01062,Conecta Distribuidora 164,RJ,Niterói,Camila Rocha,Impressora Multifuncional,Impressão,1,1617.47,0.05,989.17,Cartão de crédito
2025-01-14,PED-2025-01063,Nova Engenharia 167,PE,Caruaru,Gustavo Ribeiro,Webcam Full HD,Acessórios,2,279.05,0.03,128.08,Cartão de crédito
2025-12-03,PED-2025-01064,Aurora Soluções 032, ba ,Salvador,Juliana Mendes,Mouse Sem Fio,Acessórios,2,148.2,0.0,68.85,Cartão de débito
2025-12-03,PED-2025-01064,Aurora Soluções 032,BA,Salvador,Juliana Mendes,Impressora Multifuncional,Impressão,4,1664.85,0.08,1043.63,Cartão de débito
2025-07-02,PED-2025-01065,Vértice Soluções 040,PR,Curitiba,Diego Lima,Mouse Sem Fio,Acessórios,2,151.13,0.0,66.75,Cartão de crédito
2025-07-02,PED-2025-01065,Vértice Soluções 040,PR,Curitiba,Diego Lima,Headset Corporativo,Acessórios,1,338.88,0.1,160.45,Cartão de crédito
2025-07-02,PED-2025-01065,Vértice Soluções 040,PR,Curitiba,Diego Lima,Switch 24 Portas,Conectividade,4,1156.02,0.0,603.69,Cartão de crédito
2025-10-19,PED-2025-01066,Nova Tecnologia 067,GO,Aparecida de Goiânia,Lucas Barros,Monitor Ultrawide 29,Informática,1,1860.87,0.1,1204.47,Transferência
2025-04-04,PED-2025-01067,Nova Comercial 137,SP,Campinas,Ana Martins,Teclado Mecânico,Acessórios,6,408.55,0.03,186.26,Transferência
2025-04-04,PED-2025-01067,Nova Comercial 137,SP,Campinas,Ana Martins,Access Point Wi-Fi 6,Conectividade,5,888.92,0.08,483.88,Transferência
2025-04-04,PED-2025-01067,Nova Comercial 137,SP,Campinas,Ana Martins,Impressora Multifuncional,Impressão,1,1644.8,0.05,1027.24,Transferência
2025-02-12,PED-2025-01068,Conecta Distribuidora 004,PE,Olinda,Bruno Costa,Mouse Sem Fio,Acessórios,3,146.2,0.08,69.95,Cartão de crédito
2025-02-12,PED-2025-01068,Conecta Distribuidora 004,PE,Olinda,Bruno Costa,Teclado Mecânico,Acessórios,1,408.11,0.0,192.88,Cartão de crédito
2025-02-12,PED-2025-01068,Conecta Distribuidora 004, pe ,Olinda,Bruno Costa,Toner Preto,Impressão,4,338.28,0.08,142.41,Cartão de crédito
2025-11-10,PED-2025-01069,Ponto Varejo 118,SP,Campinas,Ana Martins,Notebook Essencial 14,Informática,5,2914.54,0.05,1996.92,Cartão de crédito
2025-09-11,PED-2025-01070,Conecta Varejo 014,SP,Santos,Camila Rocha,Filtro de Linha Premium,Energia,3,119.27,0.0,49.49,Pix
2025-09-16,PED-2025-01071,Horizonte Comercial 105,BA,Vitória da Conquista,Bruno Costa,Toner Preto,Impressão,5,340.91,0.0,151.73,Transferência
2025-09-20,PED-2025-01072,Nova Engenharia 087,PR,Curitiba,Fernanda Alves,Mouse Sem Fio,Acessórios,1,157.39,0.03,68.25,Cartão de crédito
2025-01-08,PED-2025-01073,Nova Serviços 157,RS,Porto Alegre,Diego Lima,Headset Corporativo,Acessórios,4 unidades,337.99,0.0,163.37,Transferência
2025-11-21,PED-2025-01074,Horizonte Serviços 125,SC,Joinville,Camila Rocha,Switch 24 Portas,Conectividade,2,1141.25,0.08,605.58,Transferência
2025-11-21,PED-2025-01074,Horizonte Serviços 125,SC,Joinville,Camila Rocha,Notebook Pro 15,Informática,7,5036.23,0.05,3417.67,Transferência
2025-06-06,PED-2025-01075,Alfa Comercial 161,SP,Ribeirão Preto,Bruno Costa,Impressora Multifuncional,Impressão,1,1588.52,0.12,1030.5,Boleto
2025-10-09,PED-2025-01076,Integra Soluções 176,SP,Santos,Ana Martins,Notebook Pro 15,Informática,2,5111.76,0.08,3444.97,Transferência
2025-10-09,PED-2025-01076,Integra Soluções 176,SP,Santos,Ana Martins,Kit Toner Colorido,Impressão,1,850.45,0.12,402.18,Transferência
2025-05-04,PED-2025-01077,Central Tecnologia 043,RJ,Rio de Janeiro,Ana Martins,Teclado Mecânico,Acessórios,1,408.26,0.12,196.45,Transferência
2025-12-29,PED-2025-01078,Horizonte Tecnologia 155,SP,São Paulo,Diego Lima,Webcam Full HD,Acessórios,3,280.77,0.0,131.69,Boleto
2025-12-29,PED-2025-01078,Horizonte Tecnologia 155,SP,São Paulo,Diego Lima,Filtro de Linha Premium,Energia,4,125.36,0.0,51.84,Boleto
2025-12-27,PED-2025-01079,Horizonte Serviços 165,DF,Brasília,Gustavo Ribeiro,Toner Preto,Impressão,3,340.24,0.08,147.9,Transferência
2025-12-27,PED-2025-01079,Horizonte Serviços 165,DF,Brasília,Gustavo Ribeiro,Roteador Empresarial,Conectividade,4,783.34,0.0,365.9,Transferência
2025-12-27,PED-2025-01079,Horizonte Serviços 165,DF,Brasília,Gustavo Ribeiro,Notebook Pro 15,Informática,2,4994.78,0.1,3515.74,Transferência
2025-02-16,PED-2025-01080,Nova Comercial 017,SP,São Paulo,Ana Martins,Teclado Mecânico,Acessórios,1,403.15,0.0,193.87,Cartão de crédito
2025-01-14,PED-2025-01081,Ponto Logística 098,RJ,Rio de Janeiro,Diego Lima,Teclado Mecânico,Acessórios,3,402.94,0.0,188.3,Transferência
2025-01-14,PED-2025-01081,Ponto Logística 098,RJ,Rio de Janeiro,Diego Lima,Toner Preto,Impressão,3,337.78,0.0,147.94,Transferência
2025-08-29,PED-2025-01082,Ponto Logística 018,PE,Olinda,Juliana Mendes,Mouse Sem Fio,Acessórios,2,144.96,0.15,67.46,Cartão de crédito
2025-08-19,PED-2025-01083,Ponto Varejo 038,PE,Recife,Fernanda Alves,Webcam Full HD,Acessórios,3,"R$ 286,38",0.0,129.97,Cartão de crédito
2025-09-11,PED-2025-01084,Ponto Distribuidora 108,SP,São Paulo,Bruno Costa,Mouse Sem Fio,Acessórios,1,155.89,0.08,69.06,Cartão de crédito
2025-09-11,PED-2025-01084,Ponto Distribuidora 108,SP,São Paulo,Bruno Costa,Gaveteiro Executivo,Móveis,2,709.16,5%,369.96,Cartão de crédito
2025-08-18,PED-2025-01085,Central Engenharia 063,RJ,Petrópolis,Juliana Mendes,Notebook Essencial 14,Informática,1,2955.29,0.08,2023.8,Cartão de crédito
2025-06-30,PED-2025-01086,Alfa Comercial 081,PR,Londrina,Diego Lima,Filtro de Linha Premium,Energia,2,122.75,0.0,50.41,Cartão de débito
2025-11-11,PED-2025-01087,Central Serviços 053,RS,Porto Alegre,Fernanda Alves,Mouse Sem Fio,Acessórios,1,151.97,0.05,68.71,Pix
